"file","w","g1","g2","yg","y1","y2","yb","b1","b2","b3"
"15_B_2020-06-04_09-00_R.png",0.835018447315597,0.00286015851026736,0.0246282265132453,0.0714067786227889,0.0327416292066005,0.000172575462007483,0.00148544476171628,0.0231910793211011,0.00812459359362189,0.000371066693053631
"15_B_2020-06-05_09-30_V.png",0.83563689180402,0.00374482862608728,0.0248496885395757,0.0675052773929679,0.0336475031334521,0.000160795566989907,8.77602178809382e-05,0.0214912404700649,0.0124625399338441,0.000413474315116904
"15_B_2020-06-06_10-50_V.png",0.838442273802456,0.00400516430597571,0.029347841452037,0.0737768935003251,0.0115778698180242,0.000120154929179271,2.47377795369088e-05,0.0229696172947707,0.0177964763978023,0.00193897071989294
"15_B_2020-06-07_11-50_V.png",0.840467826750728,0.00374659561033992,0.0231551506412975,0.0404498035113511,0.00323770414558065,0.000126633871438938,0.0242630497677005,0.0377421946415614,0.0165448625521849,0.0102661785078171
"15_B_2020-06-08_09-10_V.png",0.836891450623392,0.00416537087821473,0.0183890051171864,0.0581432058277497,0.00645773844863495,0.000127811860940695,0.00988392091449681,0.0329913629809731,0.0221202868640035,0.0108298464844081
"15_B_2020-06-09_11-20_V.png",0.84347876791722,0.00390739117732983,0.0101607484474098,0.0487952701365525,0.00929904912687418,0.000106608049909059,0.0106955556812078,0.03457104690283,0.0228429834233317,0.0161425791373347
"15_B_2020-06-10_09-40_V.png",0.841437312110675,0.00443395248461546,0.014814984968854,0.0513762451349034,0.00455292942429297,9.18831811370897e-05,0.00420895648977976,0.0358892171552967,0.0277563776351625,0.0154381414152837
"15_B_2020-06-11_14-30_O.png",0.841530962276064,0.00315818985421202,0.00953582501672745,0.0406948253277167,0.0117139276054772,9.30611706388473e-05,0.00950460829493088,0.0293348835675176,0.0309940817807432,0.0234396351059719
"15_B_2020-06-12_09-10_O.png",0.84668937830426,0.00396511266291595,0.0109123057495312,0.0294356016699179,0.00141417639685995,6.83233911019385e-05,0.00707029298954888,0.0346811889212443,0.0376349975969014,0.0281286223177179
"15_B_2020-06-13_18-30_O.png",0.846029704183276,0.00347153506167953,0.00905226032625597,0.026281534778962,0.000977731286458775,6.36114330949083e-05,0.00560369605986071,0.0263298323485341,0.0528799487338969,0.0293101457879807
